codigo,titulo_oficial,titulo_amigavel,descricao_oficial,descricao_amigavel,termos_de_busca,familia,divisao_id,anexo,fator_r,anexo_inciso,mei_ocupacoes,mei_permitido,atende_me,atende_mei,motivo_nao_atende,exige_conselho,conselho_qual
9609202,AGÊNCIAS MATRIMONIAIS,Agência matrimonial,Esta subclasse compreende - as atividades de agências matrimoniais,Agência de casamento e de encontros.,AGÊNCIA DE CASAMENTO || AGÊNCIA MATRIMONIAL,fora-da-lista,96,III,nao,"§5º-F (residual, conferido 2026-09-24)",AGENTE MATRIMONIAL INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9529103,REPARAÇÃO DE RELÓGIOS,Conserto de relógios,Esta subclasse compreende - a reparação de relógios e cronômetros,"Conserto de relógio, cronômetro e artigos de relojoaria.","ARTIGOS DE RELOJOARIA; CONSERTO DE, REPARAÇÃO DE || CRONÔMETROS; REPARAÇÃO E MANUTENÇÃO DE || RELÓGIOS; REPARAÇÃO DE, CONSERTO DE",reparos,95,III,nao,§5º-B IX,RELOJOEIRO(A) INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9002702,RESTAURAÇÃO DE OBRAS DE ARTE,Restauração de obras de arte,"Esta subclasse compreende - as atividades de restauração de obras de arte, como quadros, esculturas, etc. || Esta subclasse NÃO compreende - a restauração de órgãos e outros instrumentos musicais históricos (3319-8/00) | - as obras de reforma de prédios históricos (4120-4/00) | - a restauração de móveis (9529-1/05)","Restauração de quadro, escultura, imagem sacra e objeto de arte.",OBJETOS DE ARTE; RESTAURAÇÃO DE || RESTAURAÇÃO DE ESCULTURAS; SERVIÇOS DE || RESTAURAÇÃO DE OBRAS DE ARTE; SERVIÇOS DE || RESTAURAÇÃO DE OBRAS E IMAGENS SACRAS || RESTAURAÇÃO DE QUADROS; SERVIÇOS DE,arte,90,III,nao,"§5º-F (residual, conferido 2026-09-24)",RESTAURADOR(A) DE OBRAS DE ARTE INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9001901,PRODUÇÃO TEATRAL,Produção de teatro,"Esta subclasse compreende - as atividades de produção e promoção de apresentações ao vivo de grupos e companhias de teatro em casas de espetáculos e em teatros | - as demais atividades das companhias de teatro || Esta subclasse compreende ainda - as atividades de atores independentes || Esta subclasse NÃO compreende - as atividades de agenciamento de profissionais para atividades culturais e artísticas (7490-1/05) | - as atividades de agenciamento de elenco, inclusive para o teatro (7810-8/00) | - as atividades de reserva e de venda de ingressos para teatro (7990-2/00) | - as atividades de gestão de salas de teatro (9003-5/00)","Companhia de teatro, ator independente e produção de espetáculo teatral.","ARTES CÊNICAS TEATRAIS INDEPENDENTES; ATIVIDADES DE || ATOR INDEPENDENTE; ATIVIDADE DE  || COMPANHIA DE TEATRO || COMPANHIA TEATRAL; ATIVIDADE DE || EVENTO CULTURAL TEATRAL || GRUPO, CONJUNTO TEATRAL; ATIVIDADE DE || ORGANIZAÇÃO, PROMOÇÃO DE EVENTOS DE TEATRO; ATIVIDADE DE || PRODUÇÃO TEATRAL; ATIVIDADE DE || SERVIÇOS DE FIGURAÇÃO",arte,90,III,nao,"5o-B, XV",HUMORISTA E CONTADOR DE HISTÓRIAS INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9001902,PRODUÇÃO MUSICAL,Produção musical,"Esta subclasse compreende - as atividades de produção e promoção de bandas, grupos musicais, orquestras e outras companhias musicais | - as atividades de concertos e óperas || Esta subclasse compreende ainda - as atividades de músicos independentes || Esta subclasse NÃO compreende - as atividades de reserva e de venda de ingressos para as atividades musicais (7990-2/00) | - as atividades de gestão de espaços para produção musical (9003-5/00)","Banda, cantor, intérprete, autoria e arranjo musical.","ARRANJO MUSICAL; PRODUÇÃO DE || ARTES CÊNICAS MUSICAIS INDEPENDENTES; ATIVIDADES DE || AUTORIA DE MÚSICAS; ATIVIDADES DE || BANDA MUSICAL; ATIVIDADE DE || CANTOR, INTERPRETE MUSICAL; ATIVIDADES DE || COMPANHIAS MUSICAIS; ATIVIDADE DE || COMPOSIÇÃO DE PARTITURAS; ATIVIDADE DE || COMPOSIÇÃO MUSICAL; ATIVIDADES DE || CONCERTOS E ÓPERAS; ATIVIDADES DE || CONJUNTO MUSICAL; ATIVIDADE DE || CORAL; ATIVIDADES DE || EVENTO CULTURAL MUSICAL || EVENTOS MUSICAIS; ORGANIZAÇÃO DE, PROMOÇÃO DE || GRUPO MUSICAL; ATIVIDADE DE || MÚSICO; ATIVIDADE DE || ORQUESTRA MUSICAL; ATIVIDADE DE || ORQUESTRA; ATIVIDADE DE || PRODUÇÃO MUSICAL; ATIVIDADE DE  || TRIO ELÉTRICO; ATIVIDADE DE",arte,90,III,nao,"5o-B, XV",CANTOR(A)/MÚSICO(A) INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9001903,PRODUÇÃO DE ESPETÁCULOS DE DANÇA,Produção de espetáculo de dança,Esta subclasse compreende - a produção e promoção de espetáculos das companhias e grupos de dança || Esta subclasse compreende ainda - as atividades de profissionais da dança independentes || Esta subclasse NÃO compreende - as atividades de reserva e de venda de ingressos para espetáculos de dança (7990-2/00) | - as atividades de gestão de espaços para produção de espetáculos de dança (9003-5/00),"Companhia e conjunto de dança, incluindo dança folclórica, e a produção do espetáculo.","ARTES CÊNICAS DE DANÇA INDEPENDENTES; ATIVIDADES DE || CONJUNTO DE DANÇA FOLCLÓRICA; ATIVIDADE DE || CONJUNTO DE FOLCLORE; ATIVIDADE DE || ESPETÁCULO DE DANÇA; ATIVIDADE DE || ESPETÁCULOS DE DANÇA; PRODUÇÃO, CRIAÇÃO, PROMOÇÃO || EVENTO CULTURAL DE DANÇA || EVENTOS DE DANÇA; ORGANIZAÇÃO DE, PROMOÇÃO DE || GRUPO DE DANÇA FOLCLÓRICA; ATIVIDADE DE || GRUPO DE DANÇA; ATIVIDADE DE || PROFISSIONAIS DE DANÇA INDEPENDENTES; ATIVIDADES DE",arte,90,III,nao,"5o-B, XV",nao-se-aplica,nao,sim,nao,atendemos,nao,nao-se-aplica
9001904,"PRODUÇÃO DE ESPETÁCULOS CIRCENSES, DE MARIONETES E SIMILARES",Produção de circo e teatro de bonecos,"Esta subclasse compreende - a produção e promoção de espetáculos circenses, de marionetes e similares","Circo, espetáculo circense, fantoche e marionete.","CIRCENSE; PRODUÇÃO DE ESPETÁCULO || CIRCO; ATIVIDADE DE || ESPETÁCULO CIRCENSE || EVENTO CULTURAL DE CIRCO, FANTOCHE, MARIONETE || EVENTOS DE CIRCO, FANTOCHE, MARIONETE; ORGANIZAÇÃO DE, PROMOÇÃO DE || FANTOCHES; PRODUÇÃO DE ESPETÁCULO || MARIONETE; ESPETÁCULO DE || MARIONETES; PRODUÇÃO DE ESPETÁCULO",arte,90,III,nao,"5o-B, XV",nao-se-aplica,nao,sim,nao,atendemos,nao,nao-se-aplica
9002701,"ATIVIDADES DE ARTISTAS PLÁSTICOS, JORNALISTAS INDEPENDENTES E ESCRITORES","Artista plástico, jornalista ou escritor","Esta subclasse compreende - as atividades de artistas plásticos, escultores, pintores | - as atividades de criadores de desenho animado, gravadores, etc. | - as atividades de escritores de todos os tipos de assuntos, inclusive técnicos | - as atividades de jornalistas independentes","Trabalho independente de artista plástico, escritor, jornalista, cartunista, caligrafista e criador de desenho animado.",ARTISTAS PLÁSTICOS; ATIVIDADES DE || ATIVIDADES LITERÁRIAS || CALIGRAFISTA; ATIVIDADES DE || CARTUNISTA; SERVIÇOS DE || CRIADOR DE DESENHO ANIMADO; ATIVIDADE DE || CRIAÇÃO ARTISTICA; ATIVIDADES DE || CRIAÇÃO DE FOTOGRAVURAS; ATIVIDADE DE || DESENHISTAS E COLORISTAS; ATIVIDADES DE  || DIREITOS AUTORAIS DE OBRAS DE ARTE; GESTÃO DE || ESCRITOR; ATIVIDADE DE || ESCULTOR; ATIVIDADE DE || ILUSTRADOR DE LIVROS; SERVIÇOS DE || JORNALISTA INDEPENDENTE; ATIVIDADE DE || PINTOR ARTÍSTICO; ATIVIDADE DE || PINTURA DE ARTESANATO; SERVIÇOS DE || REDATOR DE TEXTOS; SERVIÇOS DE,arte,90,III,nao,"§5º-F (residual, conferido 2026-09-24)",nao-se-aplica,nao,sim,nao,atendemos,nao,nao-se-aplica
9102302,RESTAURAÇÃO E CONSERVAÇÃO DE LUGARES E PRÉDIOS HISTÓRICOS,Restauração de prédios históricos,Esta subclasse compreende - a restauração e a conservação de lugares e prédios históricos e atrações similares || Esta subclasse NÃO compreende - as obras de reforma de prédios históricos (4120-4/00) | - a restauração de obras de arte (9002-7/02) | - a restauração de móveis (9529-1/05),Conservação e restauro de prédio tombado e imóvel de valor histórico. Não cobre o projeto de arquitetura.,ASSISTÊNCIA TÉCNICA E ACOMPANHAMENTO EM CONSERVAÇÃO E RESTAURAÇÃO DE PRÉDIOS TOMBADOS E IMÓVEIS DE VALOR HISTÓRICO (EXCETO SERVIÇOS DE ARQUITETURA); SERVIÇOS DE || CONSERVAÇÃO DE LUGARES E EDIFÍCIOS HISTÓRICOS; ATIVIDADE DE || CONSERVAÇÃO DO PATRIMÔNIO HISTÓRICO; ATIVIDADE DE || RESTAURAÇÃO ARTÍSTICA DE PRÉDIOS HISTÓRICOS; ATIVIDADES DE,arte,91,III,nao,"§5º-F (residual, conferido 2026-09-24)",nao-se-aplica,nao,sim,nao,atendemos,nao,nao-se-aplica
9319101,PRODUÇÃO E PROMOÇÃO DE EVENTOS ESPORTIVOS,Organização de eventos esportivos,"Esta subclasse compreende - as atividades de produtores ou promotores de eventos e competições esportivas com ou sem infra-estrutura, tais como: | #- as atividades ligadas à organização de campeonatos de futebol, basquete, voleibol, tênis,atletismo, etc. | #- as atividades ligadas à organização de eventos e competições de esportes motorizados, como corrida de automóveis, karts, motos, etc. | #- as atividades ligadas à organização de eventos e competições hípicas e kennels clubes || Esta subclasse compreende ainda - as atividades de regulação esportiva | - as atividades de ligas esportivas | - as atividades ligadas à organização de eventos e competições de esportes motorizados como automóveis, karts, motos, etc. || Esta subclasse NÃO compreende - as atividades de ensino de esportes em escolas esportivas ou por professores independentes (8591-1/00)","Produção e promoção de competição esportiva, além de associação e federação de esporte.","ASSOCIAÇÃO ESPORTIVA || FEDERAÇÃO DE ESPORTE  || FEDERAÇÃO ESPORTIVA || KENNELS CLUBES || ORGANIZAÇÃO DE COMPETIÇÕES HÍPICAS; ATIVIDADES DE || ORGANIZAÇÃO DE CORRIDA DE AUTOMÓVEIS; ATIVIDADE DE || ORGANIZAÇÃO DE CORRIDA DE KARTS; ATIVIDADE DE || ORGANIZAÇÃO DE CORRIDA DE MOTOS; ATIVIDADE DE || ORGANIZAÇÃO, PRODUÇÃO E PROMOÇÃO DE EVENTOS ESPORTIVOS; SERVIÇOS DE || REGULAÇÃO ESPORTIVA; ATIVIDADES DE",eventos,93,III,nao,"§5º-F (residual, conferido 2026-09-24)",nao-se-aplica,nao,sim,nao,atendemos,nao,nao-se-aplica
9329803,"EXPLORAÇÃO DE JOGOS DE SINUCA, BILHAR E SIMILARES",Salão de sinuca e bilhar,"Esta subclasse compreende - as atividades de exploração de estabelecimentos de jogos de sinuca, bilhar e similares",Exploração de mesa de sinuca e bilhar no seu ponto.,"BILHAR; SALÃO DE, EXPLORAÇÃO DE || SINUCA; SALÃO DE, EXPLORAÇÃO DE",eventos,93,III,nao,"§5º-F (residual, conferido 2026-09-24)",PROPRIETÁRIO(A) DE SALÃO DE JOGOS DE SINUCA E BILHAR INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9329804,EXPLORAÇÃO DE JOGOS ELETRÔNICOS RECREATIVOS,Fliperama e jogos eletrônicos,Esta subclasse compreende - a exploração de estabelecimentos de jogos eletrônicos recreativos || Esta subclasse NÃO compreende - as salas de acesso à internet (8299-7/07) | - as atividades de exploração de casas de bingo (9200-3/01),"Exploração de fliperama, jogo eletrônico e cyber café com foco em jogos.","ACESSO À INTERNET PARA JOGOS EM REDE || CYBER CAFÉ COM PREDOMINANCIA DE EXPLORAÇÃO DE JOGOS ELETRÔNICOS E ACESSO À INTERNET || EXPLORAÇÃO DE JOGOS NO COMPUTADOR; SERVIÇOS DE || JOGO DE FLIPERAMA; EXPLORAÇÃO DE || JOGOS ELETRÔNICOS; EXPLORAÇÃO DE || LAN HOUSE COM ACESSO À INTERNET PREDOMINANTEMENTE PARA JOGOS EM REDE || VENDA DE ITENS VIRTUAIS PARA USO EM JOGOS ELETRONICOS (DIGITAIS), EXCETO O DESENVOLVIMENTO E A INTERMEDIAÇÃO; ATIVIDADES DE",eventos,93,III,nao,§5º-F,PROPRIETÁRIO(A) DE FLIPERAMA INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9511800,REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPAMENTOS PERIFÉRICOS,Conserto de computadores,"Esta subclasse compreende - a reparação e manutenção de computadores, inclusive portáteis e de equipamentos de informática periféricos, tais como impressoras, teclados, drivers, projetores, scanners, mouses, etc. || Esta subclasse compreende ainda - a reparação e manutenção dos terminais de auto-atendimento, como caixas eletrônicos de bancos || Esta subclasse NÃO compreende - a instalação de computadores e equipamentos de informática associada à fabricação (grupo 26.2) e à venda (4751-2/00) | - o serviço de instalação de equipamentos e programas de computador (6209-1/00)","Assistência técnica em computador, notebook e equipamento de informática.","APARELHOS DE INFORMÁTICA; MANUTENÇÃO DE, REPARAÇÃO DE || ASSISTÊNCIA TÉCNICA EM COMPUTADORES; SERVIÇOS DE || ASSISTÊNCIA TÉCNICA EM EQUIPAMENTOS DE INFORMÁTICA; SERVIÇOS DE || ASSISTÊNCIA TÉCNICA EM MICROCOMPUTADORES; SERVIÇOS DE || CAIXAS ELETRÔNICOS DE BANCOS; MANUTENÇÃO DE, REPARAÇÃO DE || COMPUTADORES; CONSERTO DE, REPARO DE || COMPUTADORES; MANUTENÇÃO, REPARAÇÃO DE || EQUIPAMENTO PERIFÉRICO CONEXO; MANUTENÇÃO DE, REPARAÇÃO DE || EQUIPAMENTOS DE INFORMÁTICA; MANUTENÇÃO DE, REPARAÇÃO DE, CONSERTO DE || EQUIPAMENTOS DE PROCESSAMENTO DE DADOS; MANUTENÇÃO DE, REPARAÇÃO DE || EQUIPAMENTOS EMISSORES DE CUPOM FISCAL; MANUTENÇÃO DE || IMPRESSORAS; MANUTENÇÃO DE, REPARAÇÃO DE, CONSERTO DE || MICROCOMPUTADORES; MANUTENÇÃO DE, REPARAÇÃO DE || MÁQUINA COPIADORA, XEROGRÁFICA, FOTOSTÁTICA; ASSISTÊNCIA TÉCNICA EM || MÁQUINA DE CARTÃO DE CRÉDITO; MANUTENÇÃO DE, REPARAÇÃO DE, CONSERTO DE  || PROJETOR; CONSERTO, REPARAÇÃO, MANUTENÇÃO DE || SCANNERS (ESCÂNER); MANUTENÇÃO DE, REPARAÇÃO DE, CONSERTO DE || SUPORTE E MANUTENÇÃO DE HARDWARE, INCLUSIVE UPGRADE; SERVIÇOS DE || TECLADO E MOUSE; CONSERTO, REPARAÇÃO, MANUTENÇÃO DE || TERMINAIS DE AUTO-ATENDIMENTO DE BANCOS; MANUTENÇÃO DE, REPARAÇÃO DE",reparos,95,III,nao,"5o-B, IX",TÉCNICO(A) DE MANUTENÇÃO DE COMPUTADOR INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9512600,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE COMUNICAÇÃO,Conserto de celulares e equipamentos de comunicação,"Esta subclasse compreende - a reparação e manutenção de equipamentos de comunicação, tais como: | #- telefones fixos e móveis, celulares | #- aparelhos telefônicos de uso público | #- aparelhos de fax | #- equipamentos de comunicação: modems, roteadores, pontes | #- equipamentos de rádio de transmissão-recepção | #- câmeras de televisão e de vídeo de uso profissional","Conserto de celular, telefone, câmera de vídeo e equipamento de comunicação.","APARELHO TELEFÔNICO DE USO PÚBLICO; REPARAÇÃO DE, MANUTENÇÃO DE || APARELHO TELEFÔNICO; REPARAÇÃO DE, MANUTENÇÃO DE || CELULAR, TELEFONE; REPARAÇÃO DE, MANUTENÇÃO DE || CÂMERAS DE TELEVISÃO E DE VÍDEO DE USO PROFISSIONAL; REPARAÇÃO E MANUTENÇÃO DE || EQUIPAMENTOS DE CENTRAIS TELEFONICAS, MANUTENÇÃO E REPARAÇÃO EXECUTADA POR UNIDADE ESPECIALIZADA || EQUIPAMENTOS DE COMUNICAÇÃO; REPARAÇÃO DE, MANUTENÇÃO DE || EQUIPAMENTOS DE RADIOTELEFONIA E RADIOTELEGRAFIA, MANUTENÇÃO E REPARAÇÃO EXECUTADA POR UNIDADE ESPECIALIZADA || EQUIPAMENTOS PARA ESTAÇÕES TELEFÔNICAS, MANUTENÇÃO E REPARAÇÃO EXECUTADA POR UNIDADE ESPECIALIZADA || EQUIPAMENTOS TRANSMISSORES DE RADIO E TELEVISÃO, MANUTENÇÃO E REPARAÇÃO EXECUTADA POR UNIDADE ESPECIALIZADA || FAX; REPARAÇÃO, MANUTENÇÃO DE || MODEMS; REPARAÇÃO E MANUTENÇÃO DE || ROTEADORES; REPARAÇÃO E MANUTENÇÃO DE || RÁDIO DE TRANSMISSÃO-RECEPÇÃO; REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE || SISTEMAS DE CIRCUITOS INTERNOS DE SEGURANÇA; MANUTENÇÃO DE,  REPARAÇÃO DE || SISTEMAS DE INTERCOMUNICAÇÃO; MANUTENÇÃO DE, REPARAÇÃO DE || TELEFONE; CONSERTO, REPARAÇÃO, MANUTENÇÃO, ASSISTÊNCIA TÉCNICA DE || TELEFONIA FIXA, EQUIPAMENTOS DE; MANUTENÇÃO DE, REPARAÇÃO DE || TELEFONIA MÓVEL CELULAR; MANUTENÇÃO,  REPARAÇÃO DE EQUIPAMENTOS DE",reparos,95,III,nao,"5o-B, IX",TÉCNICO(A) DE MANUTENÇÃO DE TELEFONIA INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9521500,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS DE USO PESSOAL E DOMÉSTICO,Conserto de eletrodomésticos e eletrônicos,"Esta subclasse compreende - a reparação e manutenção de máquinas e aparelhos eletrodomésticos, tais como: | #- televisores, rádios, videocassetes, DVDs, aparelhos de som, reprodutores de CDs | #- máquinas de lavar, secadoras | #- máquinas de costura de uso doméstico | #- fogões, geladeiras | #- filmadoras, câmeras fotográficas de uso doméstico, etc. || Esta subclasse compreende ainda - a reparação e manutenção de equipamentos de jardinagem | - a reparação e manutenção de ar condicionado de uso doméstico ou industrial || Esta subclasse NÃO compreende - a reparação e manutenção de sistema de ar condicionado central (4322-3/02) | - a reparação e manutenção de aparelhos telefônicos fixos e móveis e celulares (9512-6/00) | - a reparação de câmeras de televisão e de vídeo de uso profissional (9512-6/00)","Conserto de eletrodoméstico, eletrônico de uso pessoal, antena e alarme residencial.","ALARMES DE USO DOMÉSTICO; MANUTENÇÃO DE, REPARAÇÃO DE, CONSERTO DE || ALARMES RESIDENCIAIS; MANUTENÇÃO DE, REPARAÇÃO DE, CONSERTO DE || ANTENAS E SEUS RECEPTORES PARA USO INDIVIDUAL E COLETIVO; MANUTENÇÃO E REPARAÇÃO DE || APARELHO DE REPRODUÇÃO E GRAVAÇÃO DE CDS E DVDS; REPARAÇÃO E MANUTENÇÃO DE || APARELHOS DE REFRIGERAÇÃO DOMÉSTICOS; MANUTENÇÃO DE, REPARAÇÃO DE, CONSERTO DE || APARELHOS DE SOM E VÍDEO; MANUTENÇÃO DE, REPARAÇÃO DE, CONSERTO DE || APARELHOS DOMÉSTICOS; MANUTENÇÃO DE, REPARAÇÃO DE, CONSERTO DE || APARELHOS E EQUIPAMENTOS DE AR CONDICIONADO PARA USO NÃO INDUSTRIAL, QUANDO EXECUTADA POR UNIDADE ESPECIALIZADA; INSTALAÇÃO E MANUTENÇÃO DE || APARELHOS ELETRODOMÉSTICOS; CONSERTO, MANUTENÇÃO, REPARAÇÃO DE || AQUECEDORES; MAUTENÇÃO DE, REPARAÇÃO DE, CONSERTO DE || AR CONDICIONADO DOMÉSTICO; CONSERTO, MANUTENÇÃO, REPARAÇÃO DE || AR CONDICIONANDO PARA RESIDÊNCIAS; MANUTENÇÃO DE, REPARAÇÃO DE || CÂMERAS FOTOGRÁFICAS DE USO DOMÉSTICO; REPARAÇÃO DE, CONSERTO DE || ELETRODOMÉSTICOS; CONSERTO, MANUTENÇÃO, REPARAÇÃO DE || ELETRÔNICOS DOMÉSTICOS; CONSERTO, MANUTENÇÃO, REPARAÇÃO DE || EQUIPAMENTOS DOMÉSTICOS; CONSERTO, MANUTENÇÃO, REPARAÇÃO DE || FILMADORAS; REPARAÇÃO, CONSERTO DE || FILTRO, PURIFICADOR DE ÁGUA, OZONIZADORES; MANUTENÇÃO DE, REPARAÇÃO DE, CONSERTO DE || FOGÃO DOMÉSTICO; MANUTENÇÃO, REPARAÇÃO, CONSERTO DE || GELADEIRA, REFRIGERADOR E FREEZER PARA USO DOMÉSTICO; CONSERTO, MANUTENÇÃO, REPARAÇÃO DE || MÁQUINA DE LAVAR LOUÇAS; REPARAÇÃO DE, CONSERTO DE || MÁQUINA DE LAVAR ROUPAS; REPARAÇÃO DE, CONSERTO DE || MÁQUINAS DE COSTURA DE USO DOMÉSTICO; REPARAÇÃO E MANUTENÇÃO DE || MÁQUINAS DOMÉSTICAS; MANUTENÇÃO DE, REPARAÇÃO DE || MÁQUINAS E EQUIPAMENTOS FOTOGRÁFICOS; REPARAÇÃO DE, CONSERTO DE || MÁQUINAS SECADORAS DE ROUPA E LOUÇA; REPARAÇÃO E MANUTENÇÃO DE || OFICINA DE ELETRODOMÉSTICOS || OFICINA DE ELETRÔNICOS DOMÉSTICOS || PEÇAS E ACESSÓRIOS PARA ELETRODOMÉSTICOS; INSTALAÇÃO DE || RÁDIOS; REPARAÇÃO DE, CONSERTO DE || TELEVISÃO, TELEVISOR, TV; MANUTENÇÃO DE, REPARAÇÃO DE, CONSERTO DE || VÍDEO CASSETE; CONSERTO, MANUTENÇÃO , REPARAÇÃO DE",reparos,95,III,nao,"5o-B, IX",TÉCNICO(A) DE MANUTENÇÃO DE ELETRODOMÉSTICOS INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9529101,"REPARAÇÃO DE CALÇADOS, DE BOLSAS E ARTIGOS DE VIAGEM",Conserto de calçados e bolsas,Esta subclasse compreende - a reparação de calçados de qualquer material | - a reparação de bolsas e artigos de viagem,"Sapataria: conserto e renovação de calçado, bolsa e artigo de viagem.","ARTIGOS DE VIAGEM; REPARAÇÃO DE, CONSERTO DE || BOLSAS; REPARAÇÃO DE, CONSERTO DE || CALÇADOS DE QUALQUER MATERIAL; RENOVAÇÃO, REPARAÇÃO, CONSERTO DE || RENOVADORA DE CALÇADOS || SAPATEIRO || SAPATOS; RENOVAÇÃO, REPARAÇÃO, CONSERTO DE || TÊNIS; REPARAÇÃO DE, CONSERTO DE",reparos,95,III,nao,§5º-B IX,SAPATEIRO(A),sim,sim,sim,atendemos,nao,nao-se-aplica
9529102,CHAVEIROS,Chaveiro,Esta subclasse compreende - as atividades de execução de cópias de chaves (chaveiros) | - as atividades de reparação e conserto de cadeados e fechaduras,Cópia de chave e conserto de fechadura e cadeado.,"CADEADOS; REPARAÇÃO DE, CONSERTO DE || CHAVEIRO || CÓPIA DE CHAVES; OFICINA DE || FECHADURAS; REPARAÇÃO DE, CONSERTO DE",reparos,95,III,nao,§5º-B IX,CHAVEIRO(A) INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9529104,"REPARAÇÃO DE BICICLETAS, TRICICLOS E OUTROS VEÍCULOS NÃO MOTORIZADOS",Conserto de bicicletas,"Esta subclasse compreende - a reparação e manutenção de bicicletas, triciclos e outros veículos não motorizados, inclusive instalação de acessórios || Esta subclasse compreende ainda - o conserto de pneus e câmaras-de-ar de bicicletas, triciclos e outros veículos não motorizados || Esta subclasse NÃO compreende - a manutenção e reparação de motocicletas e motonetas (4543-9/00)","Oficina de bicicleta, bicicleta elétrica, triciclo e cadeira de rodas não motorizada.","BICICLETA ELÉTRICA; REPARAÇÃO E MANUTENÇÃO ||  CADEIRA DE RODA NÃO MOTORIZADA; REPARAÇÃO E MANUTENÇÃO || BICICLETAS; CONSERTO, REPARAÇÃO, MANUTENÇÃO DE || BICICLETAS; INSTALAÇÃO DE ACESSÓRIOS || OFICINA DE BICICLETAS || PINTURA DE BICICLETAS, TRICICLOS E DE OUTROS VEÍCULOS RECREATIVOS; SERVIÇOS DE || PNEUS E CÂMARAS DE AR DE BICICLETAS; REPARAÇÃO DE, CONSERTO DE || TRICICLO; REPARAÇÃO DE, CONSERTO DE || VEÍCULOS NÃO MOTORIZADOS; REPARAÇÃO E MANUTENÇÃO DE",reparos,95,III,nao,§5º-B IX,REPARADOR(A) DE BICICLETA INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9529105,REPARAÇÃO DE ARTIGOS DO MOBILIÁRIO,Conserto e restauro de móveis,Esta subclasse compreende - a restauração de móveis e a reparação de artigos de madeira e do mobiliário | - os serviços de estofador || Esta subclasse NÃO compreende - a restauração de obras de arte (9002-7/02),"Conserto de móvel, armário, tapeçaria e estofamento.","ARMÁRIOS; CONSERTO DE, REPARAÇÃO DE || ARTIGOS DE MADEIRA; REPARAÇÃO DE, CONSERTO DE || ARTIGOS DE TAPEÇARIA; REPARAÇÃO DE, CONSERTO DE || ARTIGOS DO MOBILIÁRIO; ESTOFAMENTO DE || ARTIGOS DO MOBILIÁRIO; REPARAÇÃO DE, CONSERTO DE || CORTINAS; REPARAÇÃO DE, CONSERTO DE || EMPALHADOR; SERVIÇOS DE || EMPALHAMENTO DE CADEIRAS; SERVIÇOS DE || ENVERNIZAÇÃO DE MÓVEIS; SERVIÇOS DE || ESTOFADOR; SERVIÇOS DE || ESTOFADOS; REPARAÇÃO DE, CONSERTO DE, REFORMA DE || ESTOFARIA; SERVIÇOS DE || IMPERMEABILIZAÇÃO DE MÓVEIS; SERVIÇOS DE || MOBILIÁRIO; REPARAÇÃO DE, CONSERTO DE || MÓVEIS; REPARAÇÃO, CONSERTO, RESTAURAÇÃO DE || PERSIANAS; REPARAÇÃO DE, CONSERTO DE || SOFÁS; REPARAÇÃO DE || TOLDOS; REPARAÇÃO DE, MANUTENÇÃO DE, CONSERTO DE",reparos,95,III,nao,§5º-B IX,ESTOFADOR(A) INDEPENDENTE || REPARADOR (A) DE ARTIGOS DE TAPEÇARIA INDEPENDENTE || REPARADOR(A) DE MÓVEIS INDEPENDENTE || REPARADOR(A) DE TOLDOS E PERSIANAS INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
9529106,REPARAÇÃO DE JÓIAS,Conserto de joias,Esta subclasse compreende - a reparação de jóias,Conserto e gravação em joias.,"GRAVAÇÃO EM JÓIAS; SERVIÇOS DE || JÓIAS; REPARAÇÃO, CONSERTO DE",reparos,95,III,nao,§5º-B IX,OURIVES INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
