cnae,descricao,secao_id,secao,divisao_id,classe_id,anexo_base,anexo_just,fator_r,aliquota_inicial,contabilizei_atende,contabilizei_just
6821802,CORRETAGEM NO ALUGUEL DE IMÓVEIS,L,Atividades Imobiliárias,68,68218,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
6822600,GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIARIA,L,Atividades Imobiliárias,68,68226,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
6911701,SERVIÇOS ADVOCATÍCIOS,M,"Atividades Profissionais, Científicas E Técnicas",69,69117,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
7722500,"ALUGUEL DE FITAS DE VÍDEO, DVDS E SIMILARES",N,Atividades Administrativas E Serviços Complementares,77,77225,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
6911703,AGENTE DE PROPRIEDADE INDUSTRIAL,M,"Atividades Profissionais, Científicas E Técnicas",69,69117,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
6912500,CARTÓRIOS,M,"Atividades Profissionais, Científicas E Técnicas",69,69125,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
6920601,ATIVIDADES DE CONTABILIDADE,M,"Atividades Profissionais, Científicas E Técnicas",69,69206,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
7490102,ESCAFANDRIA E MERGULHO,M,"Atividades Profissionais, Científicas E Técnicas",74,74901,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7020400,"ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXCETO CONSULTORIA TÉCNICA ESPECÍFICA",M,"Atividades Profissionais, Científicas E Técnicas",70,70204,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7111100,SERVIÇOS DE ARQUITETURA,M,"Atividades Profissionais, Científicas E Técnicas",71,71111,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
7112000,SERVIÇOS DE ENGENHARIA,M,"Atividades Profissionais, Científicas E Técnicas",71,71120,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
7119701,"SERVIÇOS DE CARTOGRAFIA, TOPOGRAFIA E GEODÉSIA",M,"Atividades Profissionais, Científicas E Técnicas",71,71197,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
7119702,ATIVIDADES DE ESTUDOS GEOLÓGICOS,M,"Atividades Profissionais, Científicas E Técnicas",71,71197,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
7119703,SERVIÇOS DE DESENHO TÉCNICO RELACIONADOS À ARQUITETURA E ENGENHARIA,M,"Atividades Profissionais, Científicas E Técnicas",71,71197,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
7119704,SERVIÇOS DE PERÍCIA TÉCNICA RELACIONADOS À SEGURANÇA DO TRABALHO,M,"Atividades Profissionais, Científicas E Técnicas",71,71197,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
7723300,"ALUGUEL DE OBJETOS DO VESTUÁRIO, JÓIAS E ACESSÓRIOS",N,Atividades Administrativas E Serviços Complementares,77,77233,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7119799,ATIVIDADES TÉCNICAS RELACIONADAS À ENGENHARIA E ARQUITETURA NÃO ESPECIFICADAS ANTERIORMENTE,M,"Atividades Profissionais, Científicas E Técnicas",71,71197,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
7120100,TESTES E ANÁLISES TÉCNICAS,M,"Atividades Profissionais, Científicas E Técnicas",71,71201,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
7210000,PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS,M,"Atividades Profissionais, Científicas E Técnicas",72,72100,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7311400,AGÊNCIAS DE PUBLICIDADE,M,"Atividades Profissionais, Científicas E Técnicas",73,73114,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7312200,"AGENCIAMENTO DE ESPAÇOS PARA PUBLICIDADE, EXCETO EM VEÍCULOS DE COMUNICAÇÃO",M,"Atividades Profissionais, Científicas E Técnicas",73,73122,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7319001,CRIAÇÃO ESTANDES PARA FEIRAS E EXPOSIÇÕES,M,"Atividades Profissionais, Científicas E Técnicas",73,73190,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7319002,PROMOÇÃO DE VENDAS,M,"Atividades Profissionais, Científicas E Técnicas",73,73190,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7319003,MARKETING DIRETO,M,"Atividades Profissionais, Científicas E Técnicas",73,73190,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7319004,CONSULTORIA EM PUBLICIDADE,M,"Atividades Profissionais, Científicas E Técnicas",73,73190,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7319099,OUTRAS ATIVIDADES DE PUBLICIDADE NÃO ESPECIFICADAS ANTERIORMENTE,M,"Atividades Profissionais, Científicas E Técnicas",73,73190,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7320300,PESQUISAS DE MERCADO E DE OPINIÃO PÚBLICA,M,"Atividades Profissionais, Científicas E Técnicas",73,73203,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7410202,DESIGN DE INTERIORES,M,"Atividades Profissionais, Científicas E Técnicas",74,74102,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7410203,DESIGN DE PRODUTO,M,"Atividades Profissionais, Científicas E Técnicas",74,74102,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7410299,ATIVIDADES DE DESIGN NÃO ESPECIFICADAS ANTERIORMENTE,M,"Atividades Profissionais, Científicas E Técnicas",74,74102,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7420001,"ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS, EXCETO AÉREA E SUBMARINA",M,"Atividades Profissionais, Científicas E Técnicas",74,74200,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7420002,ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS AÉREAS E SUBMARINAS,M,"Atividades Profissionais, Científicas E Técnicas",74,74200,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7420003,LABORATÓRIOS FOTOGRÁFICOS,M,"Atividades Profissionais, Científicas E Técnicas",74,74200,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7420004,FILMAGEM DE FESTAS E EVENTOS,M,"Atividades Profissionais, Científicas E Técnicas",74,74200,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7420005,SERVIÇOS DE MICROFILMAGEM,M,"Atividades Profissionais, Científicas E Técnicas",74,74200,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7490101,"SERVIÇOS DE TRADUÇÃO, INTERPRETAÇÃO E SIMILARES",M,"Atividades Profissionais, Científicas E Técnicas",74,74901,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8230002,CASAS DE FESTAS E EVENTOS,N,Atividades Administrativas E Serviços Complementares,82,82300,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7490104,"ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS",M,"Atividades Profissionais, Científicas E Técnicas",74,74901,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7490105,"AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTÍSTICAS",M,"Atividades Profissionais, Científicas E Técnicas",74,74901,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7739001,"ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA EXTRAÇÃO DE MINÉRIOS E PETRÓLEO, SEM OPERADOR",N,Atividades Administrativas E Serviços Complementares,77,77390,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7711000,LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR,N,Atividades Administrativas E Serviços Complementares,77,77110,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7719501,"LOCAÇÃO DE EMBARCAÇÕES SEM TRIPULAÇÃO, EXCETO PARA FINS RECREATIVOS",N,Atividades Administrativas E Serviços Complementares,77,77195,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7719502,LOCAÇÃO DE AERONAVES SEM TRIPULAÇÃO,N,Atividades Administrativas E Serviços Complementares,77,77195,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7719599,"LOCAÇÃO DE OUTROS MEIOS DE TRANSPORTE NÃO ESPECIFICADOS ANTERIORMENTE, SEM CONDUTOR",N,Atividades Administrativas E Serviços Complementares,77,77195,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7721700,ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS,N,Atividades Administrativas E Serviços Complementares,77,77217,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7729299,ALUGUEL DE OUTROS OBJETOS PESSOAIS E DOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE,N,Atividades Administrativas E Serviços Complementares,77,77292,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7731400,ALUGUEL DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS SEM OPERADOR,N,Atividades Administrativas E Serviços Complementares,77,77314,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7732201,"ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR, EXCETO ANDAIMES",N,Atividades Administrativas E Serviços Complementares,77,77322,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7732202,ALUGUEL DE ANDAIMES,N,Atividades Administrativas E Serviços Complementares,77,77322,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7733100,ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIOS,N,Atividades Administrativas E Serviços Complementares,77,77331,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7739002,"ALUGUEL DE EQUIPAMENTOS CIENTÍFICOS, MÉDICOS E HOSPITALARES, SEM OPERADOR",N,Atividades Administrativas E Serviços Complementares,77,77390,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7739003,"ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORÁRIO, EXCETO ANDAIMES",N,Atividades Administrativas E Serviços Complementares,77,77390,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7739099,"ALUGUEL DE OUTRAS MÁQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NÃO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR",N,Atividades Administrativas E Serviços Complementares,77,77390,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7740300,GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS,N,Atividades Administrativas E Serviços Complementares,77,77403,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7810800,SELEÇÃO E AGENCIAMENTO DE MÃO DE OBRA,N,Atividades Administrativas E Serviços Complementares,78,78108,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7820500,LOCAÇÃO DE MÃO DE OBRA TEMPORÁRIA,N,Atividades Administrativas E Serviços Complementares,78,78205,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
8599602,CURSOS DE PILOTAGEM,P,Educação,85,85996,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8591100,ENSINO DE ESPORTES,P,Educação,85,85911,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7830200,FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS,N,Atividades Administrativas E Serviços Complementares,78,78302,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
7911200,AGÊNCIAS DE VIAGENS,N,Atividades Administrativas E Serviços Complementares,79,79112,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7912100,OPERADORES TURÍSTICOS,N,Atividades Administrativas E Serviços Complementares,79,79121,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
7990200,SERVIÇOS DE RESERVAS E OUTROS SERVIÇOS DE TURISMO NÃO ESPECIFICADOS ANTERIORMENTE,N,Atividades Administrativas E Serviços Complementares,79,79902,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8011101,ATIVIDADES DE VIGILÂNCIA E SEGURANÇA PRIVADA,N,Atividades Administrativas E Serviços Complementares,80,80111,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
8011102,SERVIÇOS DE ADESTRAMENTO DE CÃES DE GUARDA,N,Atividades Administrativas E Serviços Complementares,80,80111,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
8012900,ATIVIDADES DE TRANSPORTE DE VALORES,N,Atividades Administrativas E Serviços Complementares,80,80129,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
8020001,ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANÇA ELETRÔNICO,N,Atividades Administrativas E Serviços Complementares,80,80200,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
8020002,OUTRAS ATIVIDADES DE SERVIÇOS DE SEGURANÇA,N,Atividades Administrativas E Serviços Complementares,80,80200,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
8030700,ATIVIDADES DE INVESTIGAÇÃO PARTICULAR,N,Atividades Administrativas E Serviços Complementares,80,80307,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
8220200,ATIVIDADES DE TELEATENDIMENTO,N,Atividades Administrativas E Serviços Complementares,82,82202,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8592901,ENSINO DE DANÇA,P,Educação,85,85929,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8111700,"SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS, EXCETO CONDOMÍNIOS PREDIAIS",N,Atividades Administrativas E Serviços Complementares,81,81117,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8112500,CONDOMÍNIOS PREDIAIS,N,Atividades Administrativas E Serviços Complementares,81,81125,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
8121400,LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS,N,Atividades Administrativas E Serviços Complementares,81,81214,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8122200,IMUNIZAÇÃO E CONTROLE DE PRAGAS URBANAS,N,Atividades Administrativas E Serviços Complementares,81,81222,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8129000,ATIVIDADES DE LIMPEZA NÃO ESPECIFICADAS ANTERIORMENTE,N,Atividades Administrativas E Serviços Complementares,81,81290,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8130300,ATIVIDADES PAISAGÍSTICAS,N,Atividades Administrativas E Serviços Complementares,81,81303,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8211300,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,N,Atividades Administrativas E Serviços Complementares,82,82113,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8219901,FOTOCÓPIAS,N,Atividades Administrativas E Serviços Complementares,82,82199,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8512100,EDUCAÇÃO INFANTIL - PRÉESCOLA,P,Educação,85,85121,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8230001,"SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXPOSIÇÕES E FESTAS",N,Atividades Administrativas E Serviços Complementares,82,82300,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8291100,ATIVIDADES DE COBRANÇAS E INFORMAÇÕES CADASTRAIS,N,Atividades Administrativas E Serviços Complementares,82,82911,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8292000,ENVASAMENTO E EMPACOTAMENTO SOB CONTRATO,N,Atividades Administrativas E Serviços Complementares,82,82920,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8299701,"MEDIÇÃO DE CONSUMO DE ENERGIA ELÉTRICA, GÁS E ÁGUA",N,Atividades Administrativas E Serviços Complementares,82,82997,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8299702,"EMISSÃO DE VALES ALIMENTAÇÃO, VALES TRANSPORTE E SIMILARES",N,Atividades Administrativas E Serviços Complementares,82,82997,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8299703,"SERVIÇOS DE GRAVAÇÃO DE CARIMBOS, EXCETO CONFECÇÃO",N,Atividades Administrativas E Serviços Complementares,82,82997,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8299704,LEILOEIROS INDEPENDENTES,N,Atividades Administrativas E Serviços Complementares,82,82997,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8299705,SERVIÇOS DE LEVANTAMENTO DE FUNDOS SOB CONTRATO,N,Atividades Administrativas E Serviços Complementares,82,82997,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8299706,CASAS LOTÉRICAS,N,Atividades Administrativas E Serviços Complementares,82,82997,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8299707,SALAS DE ACESSO À INTERNET,N,Atividades Administrativas E Serviços Complementares,82,82997,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8299799,OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS NÃO ESPECIFICADAS ANTERIORMENTE,N,Atividades Administrativas E Serviços Complementares,82,82997,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
9603304,SERVIÇOS DE FUNERÁRIAS,S,Outras Atividades De Serviços,96,96033,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8412400,"REGULAÇÃO DAS ATIVIDADES DE SAÚDE, EDUCAÇÃO, SERVIÇOS CULTURAIS E OUTROS SERVIÇOS SOCIAIS",O,"Administração Pública, Defesa E Seguridade Social",84,84124,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8413200,REGULAÇÃO DAS ATIVIDADES ECONÔMICAS,O,"Administração Pública, Defesa E Seguridade Social",84,84132,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8421300,RELAÇÕES EXTERIORES,O,"Administração Pública, Defesa E Seguridade Social",84,84213,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8422100,DEFESA,O,"Administração Pública, Defesa E Seguridade Social",84,84221,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8630599,ATIVIDADES DE ATENÇÃO AMBULATORIAL NÃO ESPECIFICADAS ANTERIORMENTE,Q,Saúde Humana E Serviços Sociais,86,86305,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8423000,JUSTIÇA,O,"Administração Pública, Defesa E Seguridade Social",84,84230,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8424800,SEGURANÇA E ORDEM PÚBLICA,O,"Administração Pública, Defesa E Seguridade Social",84,84248,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8425600,DEFESA CIVIL,O,"Administração Pública, Defesa E Seguridade Social",84,84256,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8430200,SEGURIDADE SOCIAL OBRIGATÓRIA,O,"Administração Pública, Defesa E Seguridade Social",84,84302,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8511200,EDUCAÇÃO INFANTIL - CRECHE,P,Educação,85,85112,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
9603305,SERVIÇOS DE SOMATOCONSERVAÇÃO,S,Outras Atividades De Serviços,96,96033,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8513900,ENSINO FUNDAMENTAL,P,Educação,85,85139,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8599603,TREINAMENTO EM INFORMÁTICA,P,Educação,85,85996,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
